vod_watch_history_ab,2023-02-21 16:25:27,215999,6,2247509,238
vod_watch_history_ab,2023-02-21 16:12:51,192933,6,2247509,239
vod_watch_history_ab,2023-02-21 16:16:17,225961,6,2247509,53
vod_watch_history_ab,2023-02-21 16:26:57,206623,6,2247509,49
vod_watch_history_ab,2023-02-21 16:14:22,210405,6,2247509,89
vod_watch_history_ab,2023-02-21 16:21:27,220726,6,2247509,253
vod_watch_history_ab,2023-02-21 16:15:22,206634,6,2247509,59
vod_watch_history_ab,2023-02-21 16:16:48,206634,6,2247509,29
vod_watch_history_ab,2023-02-21 16:38:02,206623,6,2247509,653
vod_watch_history_ab,2023-02-21 16:39:04,206623,6,2247509,10
vod_watch_history_ab,2023-02-21 16:38:51,206623,6,2247509,23
movie_watch_history_ab,2023-02-21 16:46:22,139875,2,1157557,1445
movie_watch_history_ab,2023-02-21 17:15:18,139875,2,1157557,1612
movie_watch_history_ab,2023-02-21 17:58:40,139875,2,1157557,2600
vod_watch_history_ab,2023-02-21 16:25:27,215999,6,2247509,238
vod_watch_history_ab,2023-02-21 16:12:51,192933,6,2247509,239
vod_watch_history_ab,2023-02-21 16:16:17,225961,6,2247509,53
vod_watch_history_ab,2023-02-21 16:26:57,206623,6,2247509,49
vod_watch_history_ab,2023-02-21 16:14:22,210405,6,2247509,89
vod_watch_history_ab,2023-02-21 16:21:27,220726,6,2247509,253
vod_watch_history_ab,2023-02-21 16:15:22,206634,6,2247509,59
vod_watch_history_ab,2023-02-21 16:16:48,206634,6,2247509,29
vod_watch_history_ab,2023-02-21 16:38:02,206623,6,2247509,653
vod_watch_history_ab,2023-02-21 16:39:04,206623,6,2247509,10
vod_watch_history_ab,2023-02-21 16:38:51,206623,6,2247509,23
vod_watch_history_ab,2023-02-21 16:25:27,215999,6,2247509,238
vod_watch_history_ab,2023-02-21 16:12:51,192933,6,2247509,239
vod_watch_history_ab,2023-02-21 16:16:17,225961,6,2247509,53
vod_watch_history_ab,2023-02-21 16:26:57,206623,6,2247509,49
vod_watch_history_ab,2023-02-21 16:14:22,210405,6,2247509,89
vod_watch_history_ab,2023-02-21 16:21:27,220726,6,2247509,253
vod_watch_history_ab,2023-02-21 16:15:22,206634,6,2247509,59
vod_watch_history_ab,2023-02-21 16:16:48,206634,6,2247509,29
vod_watch_history_ab,2023-02-21 16:38:02,206623,6,2247509,653
vod_watch_history_ab,2023-02-21 16:39:04,206623,6,2247509,10
vod_watch_history_ab,2023-02-21 16:38:51,206623,6,2247509,23
movie_watch_history_ab,2023-02-21 16:46:22,139875,2,1157557,1445
movie_watch_history_ab,2023-02-21 17:15:18,139875,2,1157557,1612
movie_watch_history_ab,2023-02-21 17:58:40,139875,2,1157557,2600
