vod_watch_history_ab,2023-05-09 11:13:14,231899,12,2670119,2
vod_watch_history_ab,2023-05-09 20:11:40,230800,6,25310868,17
vod_watch_history_ab,2023-05-09 10:32:13,231833,12,2247509,213
vod_watch_history_ab,2023-05-09 20:56:36,58413,6,25310868,1641
vod_watch_history_ab,2023-05-09 21:14:43,186046,6,25310868,152
vod_watch_history_ab,2023-05-09 22:00:30,58415,6,25310868,2452
vod_watch_history_ab,2023-05-09 20:19:44,52386,6,25310868,186
vod_watch_history_ab,2023-05-09 20:16:33,223072,6,25310868,251
vod_watch_history_ab,2023-05-09 10:27:52,231834,12,2247509,69
vod_watch_history_ab,2023-05-09 21:19:37,223069,6,25310868,240
vod_watch_history_ab,2023-05-09 10:37:13,231820,12,2247509,299
vod_watch_history_ab,2023-05-09 10:37:31,231820,12,2247509,2
vod_watch_history_ab,2023-05-09 10:26:41,231899,12,2247509,151
vod_watch_history_ab,2023-05-09 21:06:48,223070,6,25310868,282
vod_watch_history_ab,2023-05-09 10:49:11,231899,12,2670119,110
vod_watch_history_ab,2023-05-09 20:57:12,208096,6,25310868,22
vod_watch_history_ab,2023-05-09 20:23:56,214926,6,25310868,231
vod_watch_history_ab,2023-05-09 20:08:11,186041,6,25310868,5
vod_watch_history_ab,2023-05-09 10:28:39,231835,12,2247509,46
vod_watch_history_ab,2023-05-09 21:02:05,214409,6,25310868,278
vod_watch_history_ab,2023-05-09 20:08:05,230801,6,25310868,3316
vod_watch_history_ab,2023-05-09 21:11:59,186046,6,25310868,310
vod_watch_history_ab,2023-05-09 21:51:26,231894,12,4611071,194
vod_watch_history_ab,2023-05-09 22:25:02,231922,12,4611071,146
vod_watch_history_ab,2023-05-09 22:33:07,231866,12,4611071,84
vod_watch_history_ab,2023-05-09 19:21:24,181772,6,3253449,2457
vod_watch_history_ab,2023-05-09 21:39:26,231896,12,4611071,2
vod_watch_history_ab,2023-05-09 21:52:10,231871,12,4611071,8
vod_watch_history_ab,2023-05-09 21:39:20,231897,12,4611071,1
vod_watch_history_ab,2023-05-09 22:29:02,231918,12,4611071,58
vod_watch_history_ab,2023-05-09 22:29:04,231865,12,4611071,2
vod_watch_history_ab,2023-05-09 22:34:54,7773,31,4611071,10
vod_watch_history_ab,2023-05-09 22:35:00,7774,31,4611071,4
vod_watch_history_ab,2023-05-09 21:45:04,231913,12,4611071,310
vod_watch_history_ab,2023-05-09 22:27:38,231914,12,4611071,137
vod_watch_history_ab,2023-05-09 22:31:43,231875,12,4611071,103
vod_watch_history_ab,2023-05-09 21:51:39,231918,12,4611071,3
vod_watch_history_ab,2023-05-09 22:33:46,231835,12,4611071,17
vod_watch_history_ab,2023-05-09 22:33:54,231819,12,4611071,9
vod_watch_history_ab,2023-05-09 21:39:15,231898,12,4611071,4
vod_watch_history_ab,2023-05-09 21:46:04,231917,12,4611071,42
vod_watch_history_ab,2023-05-09 21:47:59,231918,12,4611071,91
