vod_watch_history_ab,2023-02-13 21:48:34,228193,8,5817267,3128
movie_watch_history_ab,2023-02-13 19:10:55,140936,2,903612,31
movie_watch_history_ab,2023-02-13 15:58:41,140936,2,903612,289
movie_watch_history_ab,2023-02-13 14:18:48,140936,2,903612,2707
movie_watch_history_ab,2023-02-13 15:05:01,140936,2,903612,2772
movie_watch_history_ab,2023-02-13 15:52:24,140936,2,903612,2843
movie_watch_history_ab,2023-02-13 13:33:40,140936,2,903612,1745
movie_watch_history_ab,2023-02-13 15:53:23,137676,2,903612,59
vod_watch_history,2023-02-13 07:19:27,181783,6,3842215,1458
vod_watch_history,2023-02-13 20:05:55,181783,6,3842215,460
vod_watch_history,2023-02-13 19:41:03,181783,6,3842215,651
vod_watch_history,2023-02-13 19:58:44,47992,3,23144870,28
vod_watch_history,2023-02-13 20:00:43,47992,3,23144870,60
vod_watch_history,2023-02-13 08:12:35,6905,31,25878384,150
vod_watch_history_ab,2023-02-13 21:48:34,228193,8,5817267,3128
vod_watch_history_ab,2023-02-13 21:48:34,228193,8,5817267,3128
movie_watch_history_ab,2023-02-13 19:10:55,140936,2,903612,31
movie_watch_history_ab,2023-02-13 15:58:41,140936,2,903612,289
movie_watch_history_ab,2023-02-13 14:18:48,140936,2,903612,2707
movie_watch_history_ab,2023-02-13 15:05:01,140936,2,903612,2772
movie_watch_history_ab,2023-02-13 15:52:24,140936,2,903612,2843
movie_watch_history_ab,2023-02-13 13:33:40,140936,2,903612,1745
movie_watch_history_ab,2023-02-13 15:53:23,137676,2,903612,59
vod_watch_history,2023-02-13 07:19:27,181783,6,3842215,1458
vod_watch_history,2023-02-13 20:05:55,181783,6,3842215,460
vod_watch_history,2023-02-13 19:41:03,181783,6,3842215,651
vod_watch_history,2023-02-13 19:58:44,47992,3,23144870,28
vod_watch_history,2023-02-13 20:00:43,47992,3,23144870,60
vod_watch_history,2023-02-13 08:12:35,6905,31,25878384,150
