movie_watch_history_ab,2023-03-17 22:12:51,139397,20,1157557,2
movie_watch_history_ab,2023-03-17 22:13:07,139380,20,1157557,2
movie_watch_history_ab,2023-03-17 22:13:15,139286,20,1157557,2
movie_watch_history_ab,2023-03-17 22:13:17,139286,20,1157557,1
movie_watch_history_ab,2023-03-17 20:20:28,139518,20,1157557,2
movie_watch_history_ab,2023-03-17 22:12:35,139384,20,1157557,6673
movie_watch_history_ab,2023-03-17 22:12:44,139384,20,1157557,2
movie_watch_history_ab,2023-03-17 17:40:24,140947,2,1157557,30
movie_watch_history_ab,2023-03-17 17:40:41,141338,2,1157557,16
vod_watch_history,2023-03-17 19:09:54,217090,6,23392073,41
vod_watch_history,2023-03-17 19:29:13,37203,6,23392073,744
vod_watch_history,2023-03-17 19:40:38,197217,6,23392073,219
vod_watch_history,2023-03-17 19:34:22,198975,6,23392073,235
vod_watch_history,2023-03-17 22:21:52,206178,39,23205074,150
vod_watch_history,2023-03-17 19:16:25,198975,6,23392073,388
vod_watch_history,2023-03-17 07:37:04,7290,31,5267785,12
vod_watch_history,2023-03-17 22:32:42,202688,39,23205074,442
