movie_watch_history_ab,2023-02-26 15:37:58,137408,20,3253449,5244
movie_watch_history_ab,2023-02-26 13:55:08,137408,20,3253449,74
movie_watch_history_ab,2023-02-26 13:48:05,139881,2,3253449,1
movie_watch_history_ab,2023-02-26 13:48:44,140925,20,3253449,2
movie_watch_history_ab,2023-02-26 13:49:16,133131,2,3253449,1
movie_watch_history_ab,2023-02-26 13:49:38,141101,2,3253449,10
movie_watch_history_ab,2023-02-26 13:48:25,140994,20,3253449,1
movie_watch_history_ab,2023-02-26 15:37:58,137408,20,3253449,5244
movie_watch_history_ab,2023-02-26 13:55:08,137408,20,3253449,74
movie_watch_history_ab,2023-02-26 13:48:05,139881,2,3253449,1
movie_watch_history_ab,2023-02-26 13:48:44,140925,20,3253449,2
movie_watch_history_ab,2023-02-26 13:49:16,133131,2,3253449,1
movie_watch_history_ab,2023-02-26 13:49:38,141101,2,3253449,10
movie_watch_history_ab,2023-02-26 13:48:25,140994,20,3253449,1
vod_watch_history,2023-02-26 14:59:14,48709,3,22878143,208
vod_watch_history,2023-02-26 12:40:34,48292,3,22878143,36
vod_watch_history,2023-02-26 15:17:15,48713,3,22878143,301
vod_watch_history,2023-02-26 15:31:37,48722,3,22878143,255
vod_watch_history,2023-02-26 15:03:04,48710,3,22878143,231
vod_watch_history,2023-02-26 15:08:10,48711,3,22878143,304
vod_watch_history,2023-02-26 15:44:04,48734,3,22878143,328
vod_watch_history,2023-02-26 16:09:12,48746,3,22878143,289
vod_watch_history,2023-02-26 16:23:24,48752,3,22878143,312
vod_watch_history,2023-02-26 15:59:28,48743,3,22878143,338
vod_watch_history,2023-02-26 16:28:35,48753,3,22878143,311
vod_watch_history,2023-02-26 16:04:23,48745,3,22878143,294
vod_watch_history,2023-02-26 15:21:14,48715,3,22878143,239
vod_watch_history,2023-02-26 15:12:14,48712,3,22878143,243
vod_watch_history,2023-02-26 15:49:38,48738,3,22878143,334
vod_watch_history,2023-02-26 16:18:12,48750,3,22878143,268
vod_watch_history,2023-02-26 15:27:21,48716,3,22878143,368
vod_watch_history,2023-02-26 15:53:50,48742,3,22878143,252
vod_watch_history,2023-02-26 16:13:43,48747,3,22878143,272
vod_watch_history,2023-02-26 15:38:36,48730,3,22878143,419
