vod_watch_history,2023-02-11 11:38:06,197217,6,23392073,59
vod_watch_history,2023-02-11 22:32:49,181783,6,3842215,82
vod_watch_history,2023-02-11 11:38:06,197217,6,23392073,59
vod_watch_history,2023-02-11 22:32:49,181783,6,3842215,82
movie_watch_history,2023-02-11 11:55:20,137714,20,23392073,4
movie_watch_history,2023-02-11 10:00:20,138532,20,3210861,593
movie_watch_history,2023-02-11 11:40:53,140006,20,23392073,18
movie_watch_history,2023-02-11 09:49:21,133131,2,3210861,742
movie_watch_history,2023-02-11 09:49:59,138532,20,3210861,17
movie_watch_history,2023-02-11 10:47:34,138532,20,3210861,1525
movie_watch_history,2023-02-11 10:47:50,133131,2,3210861,7
movie_watch_history,2023-02-11 11:43:18,140006,20,23392073,68
movie_watch_history,2023-02-11 11:42:06,140006,20,23392073,64
movie_watch_history,2023-02-11 11:22:02,133131,2,3210861,2045
movie_watch_history,2023-02-11 11:29:38,137570,2,3210861,440
movie_watch_history,2023-02-11 12:11:33,139397,20,23392073,11
movie_watch_history,2023-02-11 11:54:27,140006,20,23392073,4
movie_watch_history,2023-02-11 12:20:29,140302,2,3210861,2619
movie_watch_history,2023-02-11 21:47:09,130401,20,25966935,3
movie_watch_history,2023-02-11 23:48:58,130401,20,25966935,1988
movie_watch_history,2023-02-11 21:45:42,140322,2,25966935,8
movie_watch_history,2023-02-11 21:46:14,124875,20,25966935,3
movie_watch_history,2023-02-11 21:46:59,138395,2,25966935,21
movie_watch_history,2023-02-11 21:45:14,137570,2,25966935,13
movie_watch_history,2023-02-11 23:15:32,130401,20,25966935,4
movie_watch_history,2023-02-11 23:15:44,130401,20,25966935,5
movie_watch_history,2023-02-11 22:31:24,130401,20,25966935,2578
movie_watch_history,2023-02-11 21:47:05,138662,2,25966935,1
movie_watch_history,2023-02-11 21:46:30,138162,2,25966935,6
movie_watch_history,2023-02-11 21:46:34,140292,2,25966935,2
movie_watch_history,2023-02-11 23:15:20,130401,20,25966935,2635
movie_watch_history,2023-02-11 21:46:21,139318,2,25966935,5
movie_watch_history,2023-02-11 21:46:07,140006,20,25966935,23
movie_watch_history,2023-02-11 21:46:09,136206,2,25966935,1
movie_watch_history,2023-02-11 21:45:32,139881,2,25966935,17
