movie_watch_history_ab,2023-03-12 11:03:43,140322,2,3253449,1
movie_watch_history_ab,2023-03-12 11:03:46,133131,2,3253449,1
vod_watch_history,2023-03-12 11:31:29,189971,6,3842215,1415
vod_watch_history,2023-03-12 09:17:18,189971,6,3842215,316
vod_watch_history,2023-03-12 09:18:16,189971,6,3842215,288
vod_watch_history,2023-03-12 13:36:50,189971,6,3842215,138
vod_watch_history,2023-03-12 21:45:09,189971,6,3842215,29
vod_watch_history,2023-03-12 11:32:27,189971,6,3842215,1406
vod_watch_history,2023-03-12 21:44:12,189971,6,3842215,56
vod_watch_history,2023-03-12 18:38:09,7264,31,25966935,98
vod_watch_history,2023-03-12 20:28:02,7265,31,25966935,10
vod_watch_history,2023-03-12 19:39:17,7264,31,25966935,650
vod_watch_history,2023-03-12 18:54:33,7264,31,25966935,973
vod_watch_history,2023-03-12 06:44:50,227846,12,25966935,35
