vod_watch_history_ab,2023-04-26 12:08:03,192933,6,2247509,919
vod_watch_history_ab,2023-04-26 13:17:51,215999,6,2247509,101
vod_watch_history_ab,2023-04-26 12:09:25,207673,6,2247509,80
vod_watch_history_ab,2023-04-26 12:16:10,230531,6,2247509,364
vod_watch_history_ab,2023-04-26 11:52:07,206630,6,2247509,145
vod_watch_history_ab,2023-04-26 12:08:03,192933,6,2247509,919
vod_watch_history_ab,2023-04-26 13:17:51,215999,6,2247509,101
vod_watch_history_ab,2023-04-26 12:09:25,207673,6,2247509,80
vod_watch_history_ab,2023-04-26 12:16:10,230531,6,2247509,364
vod_watch_history_ab,2023-04-26 11:52:07,206630,6,2247509,145
