vod_watch_history_ab,2023-05-08 22:54:43,231819,12,2247509,63
vod_watch_history_ab,2023-05-08 22:55:41,231835,12,2247509,46
vod_watch_history_ab,2023-05-08 12:49:36,192933,6,2247509,697
vod_watch_history_ab,2023-05-08 22:59:11,231822,12,2247509,19
vod_watch_history_ab,2023-05-08 22:59:19,231822,12,2247509,1
vod_watch_history_ab,2023-05-08 22:59:23,231822,12,2247509,4
vod_watch_history_ab,2023-05-08 22:59:37,231822,12,2247509,1
vod_watch_history_ab,2023-05-08 22:58:33,231898,12,2247509,114
vod_watch_history_ab,2023-05-08 22:58:53,231822,12,2247509,1
vod_watch_history_ab,2023-05-08 22:52:34,231892,12,2247509,25
vod_watch_history_ab,2023-05-08 12:14:37,199920,6,2247509,22
vod_watch_history_ab,2023-05-08 12:07:13,205058,6,2247509,7
vod_watch_history_ab,2023-05-08 12:10:59,206634,6,2247509,43
vod_watch_history_ab,2023-05-08 23:00:49,231822,12,2247509,64
vod_watch_history_ab,2023-05-08 23:01:03,231822,12,2247509,12
vod_watch_history_ab,2023-05-08 22:53:38,231836,12,2247509,49
vod_watch_history_ab,2023-05-08 12:07:04,230531,6,2247509,772
vod_watch_history_ab,2023-05-08 11:53:52,207677,6,2247509,257
vod_watch_history_ab,2023-05-08 22:56:15,231842,12,2247509,10
vod_watch_history_ab,2023-05-08 22:56:21,231842,12,2247509,1
vod_watch_history_ab,2023-05-08 22:56:30,231842,12,2247509,1
vod_watch_history_ab,2023-05-08 22:56:32,231842,12,2247509,3
vod_watch_history_ab,2023-05-08 22:56:40,231898,12,2247509,1
vod_watch_history_ab,2023-05-08 12:09:36,210405,6,2247509,63
vod_watch_history_ab,2023-05-08 12:12:53,225961,6,2247509,67
vod_watch_history_ab,2023-05-08 10:38:30,231893,12,4611071,2
