vod_watch_history_ab,2023-03-24 18:15:56,186042,6,25310868,8
vod_watch_history_ab,2023-03-24 18:17:55,116393,6,25310868,24
vod_watch_history_ab,2023-03-24 18:44:16,116391,6,25310868,190
vod_watch_history_ab,2023-03-24 18:41:01,116391,6,25310868,1368
vod_watch_history_ab,2023-03-24 19:09:47,116391,6,25310868,1082
vod_watch_history_ab,2023-03-24 18:51:44,116391,6,25310868,446
vod_watch_history_ab,2023-03-24 18:15:56,186042,6,25310868,8
vod_watch_history_ab,2023-03-24 18:17:55,116393,6,25310868,24
vod_watch_history_ab,2023-03-24 18:44:16,116391,6,25310868,190
vod_watch_history_ab,2023-03-24 18:41:01,116391,6,25310868,1368
vod_watch_history_ab,2023-03-24 19:09:47,116391,6,25310868,1082
vod_watch_history_ab,2023-03-24 18:51:44,116391,6,25310868,446
vod_watch_history_ab,2023-03-24 18:15:56,186042,6,25310868,8
vod_watch_history_ab,2023-03-24 18:17:55,116393,6,25310868,24
vod_watch_history_ab,2023-03-24 18:44:16,116391,6,25310868,190
vod_watch_history_ab,2023-03-24 18:41:01,116391,6,25310868,1368
vod_watch_history_ab,2023-03-24 19:09:47,116391,6,25310868,1082
vod_watch_history_ab,2023-03-24 18:51:44,116391,6,25310868,446
movie_watch_history_ab,2023-03-24 10:22:51,139881,2,2247509,2
movie_watch_history_ab,2023-03-24 10:33:37,138960,2,2247509,604
movie_watch_history_ab,2023-03-24 14:18:04,138960,2,2247509,138
movie_watch_history_ab,2023-03-24 14:15:46,138960,2,2247509,35
movie_watch_history_ab,2023-03-24 14:59:09,138960,2,2247509,2464
vod_watch_history,2023-03-24 22:51:32,7337,31,15228872,38
vod_watch_history,2023-03-24 21:19:15,226766,6,15415544,18
vod_watch_history,2023-03-24 21:12:00,226766,6,15415544,291
vod_watch_history,2023-03-24 21:18:54,226766,6,15415544,411
vod_watch_history,2023-03-24 21:25:20,226766,6,15415544,296
vod_watch_history,2023-03-24 21:25:26,226766,6,15415544,6
vod_watch_history,2023-03-24 21:27:52,226766,6,15415544,146
